Loss/Val,epoch,step
0.0009851882932707667,0,1919
0.016343101859092712,1,3839
0.003540536155924201,2,5759
0.0003678830398712307,3,7679
0.000321655796142295,4,9599
0.000343154912116006,5,11519
0.0003144137153867632,6,13439
0.0002364706015214324,7,15359
0.0002092561626341194,8,17279
0.0002181242307415232,9,19199
0.00019485467055346817,10,21119
0.00018470754730515182,11,23039
0.00017609517090022564,12,24959
0.00018874234228860587,13,26879
0.00018830120097845793,14,28799
0.00016711938951630145,15,30719
0.0001923781237564981,16,32639
0.00017503405979368836,17,34559
0.00019426799553912133,18,36479
0.000157794842380099,19,38399
0.0001679926790529862,20,40319
0.00015479327703360468,21,42239
0.00018113557598553598,22,44159
0.0001767237699823454,23,46079
0.00015746912686154246,24,47999
0.0001548734726384282,25,49919
0.00016004708595573902,26,51839
0.00015168596291914582,27,53759
0.00014858657959848642,28,55679
0.00015149063256103545,29,57599
0.00015116350550670177,30,59519
0.00014774412557017058,31,61439
0.00016048182442318648,32,63359
0.00015371844347100705,33,65279
0.0001534316106699407,34,67199
0.00014721362094860524,35,69119
0.00016127427807077765,36,71039
0.00016063833027146757,37,72959
0.000156690482981503,38,74879
0.0001533439935883507,39,76799
0.00015854477533139288,40,78719
0.00014668879157397896,41,80639
0.00015383816207759082,42,82559
0.0001450190320611,43,84479
0.00016610771126579493,44,86399
0.00014670197560917586,45,88319
0.00014059820387046784,46,90239
0.00014559185365214944,47,92159
0.00015447058831341565,48,94079
0.00015852603246457875,49,95999
0.0001536855852464214,50,97919
0.000148485298268497,51,99839
0.00015295794582925737,52,101759
0.00015323855041060597,53,103679
0.00014774927694816142,54,105599
0.00015251962759066373,55,107519
0.00014087975432630628,56,109439
0.0001439647894585505,57,111359
0.0001384422357659787,58,113279
0.00013680332631338388,59,115199
0.00014074322825763375,60,117119
0.0001366798096569255,61,119039
0.00013684075383935124,62,120959
0.0001374175917590037,63,122879
0.00013722036965191364,64,124799
0.00013790088996756822,65,126719
0.00013647183368448168,66,128639
0.00013708957703784108,67,130559
0.00013814808335155249,68,132479
0.0001367666118312627,69,134399
0.00013540293730329722,70,136319
0.0001356870197923854,71,138239
0.00013594843039754778,72,140159
0.00013698705879505724,73,142079
0.00013685769226867706,74,143999
0.0001371632533846423,75,145919
0.0001369503152091056,76,147839
0.0001369173260172829,77,149759
0.00013930861314292997,78,151679
0.00013837542792316526,79,153599
