Loss/Val,epoch,step
0.0007450658013112843,0,107789
0.0002389233559370041,1,215579
0.0003111643309239298,2,323369
0.00031699755345471203,3,431159
0.00031442372710444033,4,538949
0.0002529480552766472,5,646739
0.0003282687976025045,6,754529
0.00038978634984232485,7,862319
0.0004008939431514591,8,970109
0.0003503529296722263,9,1077899
0.000282197812339291,10,1185689
0.0002530954370740801,11,1293479
0.0002599690342321992,12,1320696
