Loss/Val,epoch,step
0.023823315277695656,0,295
0.05857955291867256,1,591
0.07029212266206741,2,887
0.01950502023100853,3,1183
0.0059962491504848,4,1479
0.0031930755358189344,5,1775
0.012975449673831463,6,2071
0.003134753555059433,7,2367
0.0018724295077845454,8,2663
0.0025030693504959345,9,2959
0.003339167218655348,10,3255
0.0034280752297490835,11,3551
0.005191471893340349,12,3847
0.0019317319383844733,13,4143
0.002626341301947832,14,4439
0.0015210802666842937,15,4735
0.001745512941852212,16,5031
0.0018914627144113183,17,5327
0.0019784709438681602,18,5623
0.0029827808029949665,19,5919
0.001899266499094665,20,6215
0.0034853219985961914,21,6511
0.0025299126282334328,22,6807
0.004784660413861275,23,7103
0.0019692841451615095,24,7399
0.0014573518419638276,25,7695
0.0021834068465977907,26,7991
0.0008708535460755229,27,8287
0.0008494748617522418,28,8583
0.0007690025959163904,29,8879
0.0006874588434584439,30,9175
0.000672217458486557,31,9471
0.0006957701989449561,32,9767
0.0008674692362546921,33,10063
0.0008759204065427184,34,10359
0.00078242999734357,35,10655
0.000693637179210782,36,10951
0.0006853143568150699,37,11247
0.0006844498566351831,38,11543
0.0006257807835936546,39,11839
0.0006329372990876436,40,12135
0.000827716663479805,41,12431
0.0008399559883400798,42,12727
0.0006033399840816855,43,13023
0.0005693498533219099,44,13319
0.0006039791624061763,45,13615
0.0006351605406962335,46,13911
0.0007578689255751669,47,14207
0.0005746299284510314,48,14503
0.0005489461473189294,49,14799
0.0007850848487578332,50,15095
0.0005639285081997514,51,15391
0.0005839077639393508,52,15687
0.0007053379667922854,53,15983
0.0005639396258629858,54,16279
0.0005277273594401777,55,16575
0.0007171373581513762,56,16871
3.2271728515625,57,17167
0.0006280454690568149,58,17463
0.0006707805441692472,59,17759
0.0006345173460431397,60,18055
0.0006463270983658731,61,18351
0.0012268113205209374,62,18647
0.0005984482122585177,63,18943
0.0006501079769805074,64,19239
0.0008488221210427582,65,19535
0.0005847439169883728,66,19831
0.0006154013681225479,67,20127
0.0005562296719290316,68,20423
0.0006452085799537599,69,20719
0.0006318643572740257,70,21015
0.0008538249530829489,71,21311
0.0011335470480844378,72,21607
0.0006067283684387803,73,21903
0.0005879052332602441,74,22199
0.0014060562243685126,75,22495
