Loss/Val,epoch,step
0.00019428790255915374,0,49021
0.00016525549290236086,1,98043
0.00016373221296817064,2,147065
0.0001692200021352619,3,196087
0.00017210781516041607,4,245109
0.00017733332060743123,5,294131
0.00018270008149556816,6,343153
0.00020254997070878744,7,392175
